-0.79749,-1
-1,-0.4494
-0.28123,-0.056073
0.35022,0.13786
0.781,1.3521
0.79426,1.5745
0.48123,0.7941
-0.24342,0.11452
0.099975,0.01326
0.064057,-0.032332
0.3589,0.29168
0.26292,0.11425
0.079784,-0.29123
0.23493,-0.31849
-0.011628,0.10583
0.21426,-0.18817
0.10758,-0.54911
0.14053,-0.17976
-0.14044,-0.063044
0.050929,0.30129
-0.57288,0.20448
-0.4316,-0.47127
-0.34043,-0.82298
-0.20146,-0.58199
0.14758,0.44532
2.5595,4.2122
2.4618,5.0865
1.714,5.4034
1.3389,6.0053
1.468,6.6769
0.96097,5.7569
1.1631,5.9497
0.89542,6.5806
1.0229,6.937
0.90061,7.1216
0.56654,6.1578
0.80392,5.9664
0.90136,5.2794
1.2903,5.5279
0.92013,6.8868
1.2965,6.5724
1.1803,6.1944
1.5953,6.3146
1.386,6.7182
1.7568,7.3328
3.2342,8.5355
4.5765,10.888
5.4562,14.628
6.4714,16.278
6.463,16.023
6.0947,15.08
5.713,12.822
5.3601,10.242
5.6781,8.6665
5.4808,7.6433
4.988,6.8054
4.7507,6.6419
4.8878,5.9738
4.2432,5.3621
3.8117,5.1268
3.2851,5.0611
3.3623,4.366
3.2555,4.1042
3.3484,4.4436
2.7474,4.8927
2.7106,4.9455
2.4856,4.7163
2.1699,5.2209
2.3418,4.8054
2.3158,4.0618
1.9893,4.0389
1.765,2.8862
1.3701,2.2004
0.44436,2.3494
0.50908,1.9719
0.3544,1.3486
0.37779,1.5116
0.21454,0.7083
0.15831,0.24837
0.072825,0.059844
-0.10037,0.11416
-0.21189,0.24814
-0.36258,0.44831
-0.61637,0.37164
-0.6644,0.11015
-0.17331,-0.11075
-0.28018,0.031385
-0.15678,-0.15443
-0.29488,-0.13942
0.070104,0.044689
0.38091,-0.64258
0.55313,-0.42424
0.43183,-0.18855
0.27182,-0.50412
0.13795,-0.40546
-0.11912,-0.10793
0.14192,-0.19319
0.017867,-0.14776
-0.29526,-0.34681
-0.059604,-0.36977
